answer,query,source
"We demanded a retraction but, they refused to print it, just like they refused to pin the comments from another source who praised me in her book, or the words of another wonderful woman who said really nice things about me. They put other statements that she didn't say, they misrepresented. The story was a fraud and a big embarrassment to The New York Times and it was a big front page story. Front page, center, color picture, a disgrace. They were very embarrassed; it will be part of the lawsuit we are preparing against them.","And when I read the story, I was sort of surprised — how could she say that? And she didn't say it.",1016_accusation
"Now, today the same two discredited writers, who should've been fired from The New York Times for what they did, tell another totally fabricated and false story, that supposedly took place on an airplane more than 30 years ago. Another ridiculous tale, no witnesses, no nothing.","We demanded a retraction but, they refused to print it, just like they refused to pin the comments from another source who praised me in her book, or the words of another wonderful woman who said really nice things about me. They put other statements that she didn't say, they misrepresented. The story was a fraud and a big embarrassment to The New York Times and it was a big front page story. Front page, center, color picture, a disgrace. They were very embarrassed; it will be part of the lawsuit we are preparing against them.",1016_accusation
"Then, there was a writer from People Magazine, who wrote a story on Melania and myself on our first anniversary. The story was beautiful. It was beautiful. It was lovely. But last night we hear that after 12 years — this took place 12 years ago, this story — a new claim that I made inappropriate advances during the interview to this writer.","Now, today the same two discredited writers, who should've been fired from The New York Times for what they did, tell another totally fabricated and false story, that supposedly took place on an airplane more than 30 years ago. Another ridiculous tale, no witnesses, no nothing.",1016_accusation
"And I asked very simple question, why wasn't it part of the story that appeared 20 or 12 years ago? Why wasn't it a part of the story? Why didn't they make it part of the story? I was one of the biggest stars on television with The Apprentice and I would've been one of the biggest stories of the year. Think of it, she's doing this story on Melania, who was pregnant at the time. And Donald Trump, our one year anniversary, and she said I made inappropriate advances, and by the way, the area was a public area, people all over the place.","Then, there was a writer from People Magazine, who wrote a story on Melania and myself on our first anniversary. The story was beautiful. It was beautiful. It was lovely. But last night we hear that after 12 years — this took place 12 years ago, this story — a new claim that I made inappropriate advances during the interview to this writer.",1016_accusation
"Take a look, you take a look. Look at her, look at her words. You tell me, what you think. I don't think so. I don't think so.","And I asked very simple question, why wasn't it part of the story that appeared 20 or 12 years ago? Why wasn't it a part of the story? Why didn't they make it part of the story? I was one of the biggest stars on television with The Apprentice and I would've been one of the biggest stories of the year. Think of it, she's doing this story on Melania, who was pregnant at the time. And Donald Trump, our one year anniversary, and she said I made inappropriate advances, and by the way, the area was a public area, people all over the place.",1016_accusation
"But, it is amazing, doing a story — a love story — on how great we are together — and by the way, we're stronger today than we ever were before, which is good, but it's a love story. It's a love story on our one year. And if I did that, she would've added that it would've been the headline. And who would've done that if you're doing this and you're one of the top shows on television.","Take a look, you take a look. Look at her, look at her words. You tell me, what you think. I don't think so. I don't think so.",1016_accusation
"These people are horrible people. They're horrible, horrible liars. And interestingly, it happens to appear 26 days before our very important election, isn't that amazing?","But, it is amazing, doing a story — a love story — on how great we are together — and by the way, we're stronger today than we ever were before, which is good, but it's a love story. It's a love story on our one year. And if I did that, she would've added that it would've been the headline. And who would've done that if you're doing this and you're one of the top shows on television.",1016_accusation
This invented account has already been debunked by eyewitnesses who were there. They were there. The very witness identified by the author has said the story is totally false.,"These people are horrible people. They're horrible, horrible liars. And interestingly, it happens to appear 26 days before our very important election, isn't that amazing?",1016_accusation
"By the way, this is a room that everybody can see in. It's got glass walls. It's at Mar-A-Lago. It's got glass walls. Can you believe this? Why wasn't it in the story, biggest story of the year?",This invented account has already been debunked by eyewitnesses who were there. They were there. The very witness identified by the author has said the story is totally false.,1016_accusation
"This weekend, The New York Times published a full-page hit piece with another claim from an individual who has been totally discredited based on the many, many, many e-mails and letters she has sent to our office over the years, looking for work, Donald is great, wanting go to my rallies. But The New York Times — and this was full op-ed piece — refused to use the evidence that we presented, refused to use it. If they used it, if they would have looked, they would have said, there's no story here.","By the way, this is a room that everybody can see in. It's got glass walls. It's at Mar-A-Lago. It's got glass walls. Can you believe this? Why wasn't it in the story, biggest story of the year?",1016_accusation
"Others in the media, which almost surprises me because they're dishonest also, were presented with the story by this woman numerous times, and they got very excited. But, after seeing the evidence that we immediately give them, all of them refused to write the story. There was no story.","This weekend, The New York Times published a full-page hit piece with another claim from an individual who has been totally discredited based on the many, many, many e-mails and letters she has sent to our office over the years, looking for work, Donald is great, wanting go to my rallies. But The New York Times — and this was full op-ed piece — refused to use the evidence that we presented, refused to use it. If they used it, if they would have looked, they would have said, there's no story here.",1016_accusation
"The Times, though, didn't want to see it. They just wrote the story. And this was a full page opposite the editorials. This is part of a concerted effort, led by The New York Times and others. Now The New York Times is fighting desperately for its relevance and its financial survival. And it probably won't even be around in a few years, based on its financial outlook, which wouldn't be a bad thing, if you want to know the truth.","Others in the media, which almost surprises me because they're dishonest also, were presented with the story by this woman numerous times, and they got very excited. But, after seeing the evidence that we immediately give them, all of them refused to write the story. There was no story.",1016_accusation
"But, as it winds down its years and is becoming more and more problematic, it's gotten more and more vicious, more and more vile. And even the other mainstream media is talking about the single greatest pile-on in history, and all between now and Nov. 8. And you have to see the stories they've written, it's one after another, after another, and facts mean nothing, third-rate journalism. The great editors of the past from The New York Times and others, ladies and gentlemen, are spinning in their grave.","The Times, though, didn't want to see it. They just wrote the story. And this was a full page opposite the editorials. This is part of a concerted effort, led by The New York Times and others. Now The New York Times is fighting desperately for its relevance and its financial survival. And it probably won't even be around in a few years, based on its financial outlook, which wouldn't be a bad thing, if you want to know the truth.",1016_accusation
"I will not allow the Clinton machine to turn our campaign into a discussion of their slanders and lies, but, will remain focused on the issues facing the American people.","But, as it winds down its years and is becoming more and more problematic, it's gotten more and more vicious, more and more vile. And even the other mainstream media is talking about the single greatest pile-on in history, and all between now and Nov. 8. And you have to see the stories they've written, it's one after another, after another, and facts mean nothing, third-rate journalism. The great editors of the past from The New York Times and others, ladies and gentlemen, are spinning in their grave.",1016_accusation
"Thank you, thank you. But, let me state this as clearly as I can, these attacks are orchestrated by the Clintons and their media allies. The only thing Hillary Clinton has going for herself is the press, without the press, she is absolutely zero.","I will not allow the Clinton machine to turn our campaign into a discussion of their slanders and lies, but, will remain focused on the issues facing the American people.",1016_accusation
"And you saw that the other night in the debate, where some people said she made virtually a fool of herself. This is not presidential material, believe me. What they say is false and slanderous in virtually every respect. We are now less than a month from the most election of our lifetime. Indeed one of the most important elections in the history of our country. And the polls are showing us in a dead heat. Don't believe what you say.","Thank you, thank you. But, let me state this as clearly as I can, these attacks are orchestrated by the Clintons and their media allies. The only thing Hillary Clinton has going for herself is the press, without the press, she is absolutely zero.",1016_accusation
"The new, highly respected Rasmussen poll just came out this morning. Just released. Shows up nationally 2 points ahead, Trump. Beautiful.","And you saw that the other night in the debate, where some people said she made virtually a fool of herself. This is not presidential material, believe me. What they say is false and slanderous in virtually every respect. We are now less than a month from the most election of our lifetime. Indeed one of the most important elections in the history of our country. And the polls are showing us in a dead heat. Don't believe what you say.",1016_accusation
"Just came out. So now the Clinton machine has put forward a small handful of people out of tens of thousands of people over the years that I've met, that I've worked with, that I've employed, in order to make wild and false allegations that fail to meet even the most basic test of common sense. Not even common sense.","The new, highly respected Rasmussen poll just came out this morning. Just released. Shows up nationally 2 points ahead, Trump. Beautiful.",1016_accusation
"Again, this is nothing more than an attempt to destroy our movement and for the Clintons to keep their corrupt control over our government. When I declared my candidacy, I knew what bad shape our country was in. And believe me, all you have to do is look at world events. All you have to do is look at the $1.7 billion that we sent to Iran in cash – in cash.","Just came out. So now the Clinton machine has put forward a small handful of people out of tens of thousands of people over the years that I've met, that I've worked with, that I've employed, in order to make wild and false allegations that fail to meet even the most basic test of common sense. Not even common sense.",1016_accusation
"All you have to do is see the way ISIS was created in the vacuum left by Hillary Clinton and Barack Obama out of Iraq. All you have to do, all you have to do, is look at the 800 people that were very, very not good for our nation. They were going to be deported. Lo and behold, instead of being deported, they were made citizens of the United States just recently.","Again, this is nothing more than an attempt to destroy our movement and for the Clintons to keep their corrupt control over our government. When I declared my candidacy, I knew what bad shape our country was in. And believe me, all you have to do is look at world events. All you have to do is look at the $1.7 billion that we sent to Iran in cash – in cash.",1016_accusation
"And lo and behold, sadly, the 800 people is wrong. It turned out to be close to 1,800 people. Our president is incompetent. All he wants to do is campaign, and the last thing he wants to happen is to have Donald Trump terminate Obamacare and do all of the other things that are destroying ...","All you have to do is see the way ISIS was created in the vacuum left by Hillary Clinton and Barack Obama out of Iraq. All you have to do, all you have to do, is look at the 800 people that were very, very not good for our nation. They were going to be deported. Lo and behold, instead of being deported, they were made citizens of the United States just recently.",1016_accusation
"He's led a very divided nation and it's only gotten worse. And the last thing our country needs is four more years of Barack Obama, believe me. I've seen firsthand the corruption and the sickness that has taken over our politics. You've seen it and I've seen it and we're all watching together.","And lo and behold, sadly, the 800 people is wrong. It turned out to be close to 1,800 people. Our president is incompetent. All he wants to do is campaign, and the last thing he wants to happen is to have Donald Trump terminate Obamacare and do all of the other things that are destroying ...",1016_accusation
"They knew they would throw every lie they could at me and my family and my loved ones. They knew they would stop at nothing to try to stop me. But I never knew as bad as it would be. I never knew it would be this vile, that it would be this bad, that it would be this vicious.","He's led a very divided nation and it's only gotten worse. And the last thing our country needs is four more years of Barack Obama, believe me. I've seen firsthand the corruption and the sickness that has taken over our politics. You've seen it and I've seen it and we're all watching together.",1016_accusation
"Nevertheless, I take all of these slings and arrows gladly for you.","They knew they would throw every lie they could at me and my family and my loved ones. They knew they would stop at nothing to try to stop me. But I never knew as bad as it would be. I never knew it would be this vile, that it would be this bad, that it would be this vicious.",1016_accusation
I take them for our movement so that we can have our country back.,"Nevertheless, I take all of these slings and arrows gladly for you.",1016_accusation
"Our great civilization, here in America and across the civilized world has come upon a moment of reckoning. We've seen it in the United Kingdom, where they voted to liberate themselves from global government and global trade deal, and global immigration deals that have destroyed their sovereignty and have destroyed many of those nations. But, the central base of world political power is right here in America, and it is our corrupt political establishment that is the greatest power behind the efforts at radical globalization and the disenfranchisement of working people. Their financial resources are virtually unlimited, their political resources are unlimited, their media resources are unmatched, and most importantly, the depths of their immorality is absolutely unlimited.",I take them for our movement so that we can have our country back.,1016_accusation
They will allow radical Islamic terrorists to enter our country by the thousands.,"Our great civilization, here in America and across the civilized world has come upon a moment of reckoning. We've seen it in the United Kingdom, where they voted to liberate themselves from global government and global trade deal, and global immigration deals that have destroyed their sovereignty and have destroyed many of those nations. But, the central base of world political power is right here in America, and it is our corrupt political establishment that is the greatest power behind the efforts at radical globalization and the disenfranchisement of working people. Their financial resources are virtually unlimited, their political resources are unlimited, their media resources are unmatched, and most importantly, the depths of their immorality is absolutely unlimited.",1016_accusation
"They will allow the great Trojan horse — and I don't want people looking back in a hundred years and 200 years and have that story be told about us because we were led by inept, incompetent and corrupt people like Barack Obama and like Hillary Clinton. We don't want to be part of that history.",They will allow radical Islamic terrorists to enter our country by the thousands.,1016_accusation
"And by the way, President Obama should stop campaigning and start working on creating jobs, start working on getting our GDP up, start working on strengthening our borders.","They will allow the great Trojan horse — and I don't want people looking back in a hundred years and 200 years and have that story be told about us because we were led by inept, incompetent and corrupt people like Barack Obama and like Hillary Clinton. We don't want to be part of that history.",1016_accusation
"The corrupt political establishment is a machine, it has no soul. I knew these false attacks would come. I knew this day would arrive; it's only a question of when. And I knew the American people would rise above it and vote for the future they deserve.","And by the way, President Obama should stop campaigning and start working on creating jobs, start working on getting our GDP up, start working on strengthening our borders.",1016_accusation
"The only thing that can stop this corrupt machine is you. The only force strong enough to save our country is us. The only people brave enough to vote out this corrupt establishment is you, the American people.","The corrupt political establishment is a machine, it has no soul. I knew these false attacks would come. I knew this day would arrive; it's only a question of when. And I knew the American people would rise above it and vote for the future they deserve.",1016_accusation
We are going to have a policy: America first.,"The only thing that can stop this corrupt machine is you. The only force strong enough to save our country is us. The only people brave enough to vote out this corrupt establishment is you, the American people.",1016_accusation
"They control incredibly, the Department of Justice.",We are going to have a policy: America first.,1016_accusation
"And they even secretly meet with the Attorney General of the United States. In the back of her airplane, while on the runway — remember he was there — he was going to play golf. Oh, oh gee, there's the Attorney General. Let me go say hello — plane's on the runway. Let me go say hello to the Attorney General. He never got to play golf, I understand. And it was Arizona, a place I love, but the weather was about a hundred and some odd degrees — he's not gonna play. He was never there to play golf, folks, don't be foolish.","They control incredibly, the Department of Justice.",1016_accusation
"They met for 39 minutes and most likely it was to discuss her reappointment, in a Clinton administration, as the Attorney General, just prior to making a decision over whether or not to prosecute Hillary Clinton, okay? That's what happened. That's called real life and that's pretty sad.","And they even secretly meet with the Attorney General of the United States. In the back of her airplane, while on the runway — remember he was there — he was going to play golf. Oh, oh gee, there's the Attorney General. Let me go say hello — plane's on the runway. Let me go say hello to the Attorney General. He never got to play golf, I understand. And it was Arizona, a place I love, but the weather was about a hundred and some odd degrees — he's not gonna play. He was never there to play golf, folks, don't be foolish.",1016_accusation
"They met for 39 minutes. Remember he said, we talked golf and we talked about our grandchildren. Three minutes for the grandchildren, two minutes for the golf, then they sat there and they twiddled their thumbs. Now I believe they talked about her remaining in her position under a crooked Hillary Clinton administration. That's what I believe. That's what I believe folks. That's what I believe and I think that's what most people in this room believe.","They met for 39 minutes and most likely it was to discuss her reappointment, in a Clinton administration, as the Attorney General, just prior to making a decision over whether or not to prosecute Hillary Clinton, okay? That's what happened. That's called real life and that's pretty sad.",1016_accusation
"Likewise, they've essentially corrupted the Director of the FBI to the point at which stories are already saying that the great — and they are truly great — men and women who work for the FBI are embarrassed and ashamed of what he's done to one of our truly great institutions, the FBI itself.","They met for 39 minutes. Remember he said, we talked golf and we talked about our grandchildren. Three minutes for the grandchildren, two minutes for the golf, then they sat there and they twiddled their thumbs. Now I believe they talked about her remaining in her position under a crooked Hillary Clinton administration. That's what I believe. That's what I believe folks. That's what I believe and I think that's what most people in this room believe.",1016_accusation
"Hillary Clinton is guilty of all the things that Director Comey stated at his press conference and Congressional hearings and far more. He stated many things, but it's far more and he knows that. And yet, after reading all of these items, where she's so guilty, he let her off the hook. While other lives, including General Petraeus and many others, have been destroyed for doing far, far less. This is a conspiracy against you, the American people, and we cannot let this happen or continue.","Likewise, they've essentially corrupted the Director of the FBI to the point at which stories are already saying that the great — and they are truly great — men and women who work for the FBI are embarrassed and ashamed of what he's done to one of our truly great institutions, the FBI itself.",1016_accusation
"This is our moment of reckoning as a society and as a civilization itself. I didn't need to do this, folks, believe me — believe me. I built a great company and I had a wonderful life. I could have enjoyed the fruits and benefits of years of successful business deals and businesses for myself and my family. Instead of going through this absolute horror show of lies, deceptions, malicious attacks — who would have thought? I'm doing it because this country has given me so much, and I feel so strongly that it's my turn to give back to the country that I love.","Hillary Clinton is guilty of all the things that Director Comey stated at his press conference and Congressional hearings and far more. He stated many things, but it's far more and he knows that. And yet, after reading all of these items, where she's so guilty, he let her off the hook. While other lives, including General Petraeus and many others, have been destroyed for doing far, far less. This is a conspiracy against you, the American people, and we cannot let this happen or continue.",1016_accusation
"Many of my friends and many political experts warned me that this campaign would be a journey to hell – said that. But they're wrong. It will be a journey to heaven, because we will help so many people that are so desperately in need of help.","This is our moment of reckoning as a society and as a civilization itself. I didn't need to do this, folks, believe me — believe me. I built a great company and I had a wonderful life. I could have enjoyed the fruits and benefits of years of successful business deals and businesses for myself and my family. Instead of going through this absolute horror show of lies, deceptions, malicious attacks — who would have thought? I'm doing it because this country has given me so much, and I feel so strongly that it's my turn to give back to the country that I love.",1016_accusation
"In my former life, I was an insider as much as anybody else. And I knew what it's like, and I still know what it's like to be an insider. It's not bad. It's not bad. Now I'm being punished for leaving the special club and revealing to you the terrible things that are going on having to do with our country. Because I used to be part of the club, I'm the only one that can fix it.","Many of my friends and many political experts warned me that this campaign would be a journey to hell – said that. But they're wrong. It will be a journey to heaven, because we will help so many people that are so desperately in need of help.",1016_accusation
"I'm doing this for the people and for the movement, and we will take back this country for you and we will make America great again.","In my former life, I was an insider as much as anybody else. And I knew what it's like, and I still know what it's like to be an insider. It's not bad. It's not bad. Now I'm being punished for leaving the special club and revealing to you the terrible things that are going on having to do with our country. Because I used to be part of the club, I'm the only one that can fix it.",1016_accusation
"The corrupt establishment knows that we are a great threat to their criminal enterprise. They know that if we win, their power is gone, and it's returned to you, the people, will be. The dark clouds hanging over our government can be lifted and replaced with a bright future. But it all depends on whether we let the corrupt media decide our future or whether we let the American people decide our future.","I'm doing this for the people and for the movement, and we will take back this country for you and we will make America great again.",1016_accusation
"If this Clinton campaign of destruction is allowed to work, then no other highly success — and this is so true, I mean I've seen this so many times, and I've heard this all of my life, I've heard it all of my life. If we let this happen, then no other highly-successful person, which is what our country needs — it needs a certain thinking. When you look at our trade deals that are so bad, when you look, as an example, on trade, we're going to lose almost $800 billion this year, trade deficit, almost $800 billion. Our debt has doubled in seven and a half years to almost $20 trillion, under Obama.","The corrupt establishment knows that we are a great threat to their criminal enterprise. They know that if we win, their power is gone, and it's returned to you, the people, will be. The dark clouds hanging over our government can be lifted and replaced with a bright future. But it all depends on whether we let the corrupt media decide our future or whether we let the American people decide our future.",1016_accusation
"No other successful person, after watching this, and no other very successful person will ever again, ever — and who can blame them? Even me, I'd say, you're right — will ever again run for office. I've heard it for years, if you're very successful, you can't run for high office, especially for President. I said, I don't care, I don't care. I've done so many deals, I've done so well. It's a certain mindset that we need in our country, at least for a period of time. We have to straighten our country out.","If this Clinton campaign of destruction is allowed to work, then no other highly success — and this is so true, I mean I've seen this so many times, and I've heard this all of my life, I've heard it all of my life. If we let this happen, then no other highly-successful person, which is what our country needs — it needs a certain thinking. When you look at our trade deals that are so bad, when you look, as an example, on trade, we're going to lose almost $800 billion this year, trade deficit, almost $800 billion. Our debt has doubled in seven and a half years to almost $20 trillion, under Obama.",1016_accusation
"I will not lie to you. These false attacks are absolutely hurtful. To be lied about, to be slandered, to be smeared so publicly, and before your family that you love, is very painful. What is going on is egregious beyond any words. People that know the story, people that see the story, people that know the facts, they can't even believe it. It's reprehensible beyond description, it's totally corrupt.","No other successful person, after watching this, and no other very successful person will ever again, ever — and who can blame them? Even me, I'd say, you're right — will ever again run for office. I've heard it for years, if you're very successful, you can't run for high office, especially for President. I said, I don't care, I don't care. I've done so many deals, I've done so well. It's a certain mindset that we need in our country, at least for a period of time. We have to straighten our country out.",1016_accusation
"But, I also know that it's not about me. It's about all of you and it's about our country. I know that. I fully understand that. That's why I got involved. It's about all of us together as a country. It's a movement the likes of which we have never in history in this country seen before, never in history. Even the pundits, even the media — that truly dislikes Donald Trump for their own reasons — will admit this is a movement the likes of which people have never seen before.","I will not lie to you. These false attacks are absolutely hurtful. To be lied about, to be slandered, to be smeared so publicly, and before your family that you love, is very painful. What is going on is egregious beyond any words. People that know the story, people that see the story, people that know the facts, they can't even believe it. It's reprehensible beyond description, it's totally corrupt.",1016_accusation
"And it's a movement about the veterans who need medical care, the mothers who've lost their beloved children to terrorism and to crime. It's about the inner cities and the border towns who desperately need our help. It's about the millions of jobless people in America. It's about the American workers who can't get jobs because our jobs have left for Mexico and so many other countries.","But, I also know that it's not about me. It's about all of you and it's about our country. I know that. I fully understand that. That's why I got involved. It's about all of us together as a country. It's a movement the likes of which we have never in history in this country seen before, never in history. Even the pundits, even the media — that truly dislikes Donald Trump for their own reasons — will admit this is a movement the likes of which people have never seen before.",1016_accusation
"This election is about the people being crushed by Obamacare. And it's about defeating ISIS and appointing a Supreme Court and a Supreme Court Justice, it could be four or five, who will defend and protect our Constitution.","And it's a movement about the veterans who need medical care, the mothers who've lost their beloved children to terrorism and to crime. It's about the inner cities and the border towns who desperately need our help. It's about the millions of jobless people in America. It's about the American workers who can't get jobs because our jobs have left for Mexico and so many other countries.",1016_accusation
"This election is also about, so importantly to me, African-American and Hispanic-American people whose communities have been plunged into crime, poverty and failing schools by the policies of crooked Hillary Clinton. Believe me, she's crooked.","This election is about the people being crushed by Obamacare. And it's about defeating ISIS and appointing a Supreme Court and a Supreme Court Justice, it could be four or five, who will defend and protect our Constitution.",1016_accusation
"They've robbed these citizens of their future and, if we win, I will give them their hope, their jobs, their education. I will give them their security back. The inner cities, education is almost worthless, it's horrible. We're going to have Common Core ended. We're going to bring education local.","This election is also about, so importantly to me, African-American and Hispanic-American people whose communities have been plunged into crime, poverty and failing schools by the policies of crooked Hillary Clinton. Believe me, she's crooked.",1016_accusation
"But, you look at the inner cities and you see bad education, no jobs, no safety. You walk to the grocery store with your child and you get shot. You walk outside to look and see what's happening and you get shot. In Chicago, 3,000 people have been shot since Jan. 1. We're not going to let that happen. Our inner cities are almost at an all-time low, run by the Democrats for sometimes more than a hundred years, chain unbroken.","They've robbed these citizens of their future and, if we win, I will give them their hope, their jobs, their education. I will give them their security back. The inner cities, education is almost worthless, it's horrible. We're going to have Common Core ended. We're going to bring education local.",1016_accusation
"So they have no jobs. They have horrible education. They have no safety or security and I say to the African-American community, what the hell do you have to lose? I will fix it. I will fix it. I will make it good. I'll bring back our jobs. We'll have good education. We'll have great safety in the inner city.","But, you look at the inner cities and you see bad education, no jobs, no safety. You walk to the grocery store with your child and you get shot. You walk outside to look and see what's happening and you get shot. In Chicago, 3,000 people have been shot since Jan. 1. We're not going to let that happen. Our inner cities are almost at an all-time low, run by the Democrats for sometimes more than a hundred years, chain unbroken.",1016_accusation
"And we will help the Hispanic-American people, who have been treated so badly and so unfairly in our nation, we will help them.","So they have no jobs. They have horrible education. They have no safety or security and I say to the African-American community, what the hell do you have to lose? I will fix it. I will fix it. I will make it good. I'll bring back our jobs. We'll have good education. We'll have great safety in the inner city.",1016_accusation
"I will deliver like you've never seen before. I deliver. Whether people like Donald Trump or not, they all say he delivers.","And we will help the Hispanic-American people, who have been treated so badly and so unfairly in our nation, we will help them.",1016_accusation
"Vote for Donald Trump. You're going to see something and you'll be so happy. You'll be so thrilled. This election is about every man, woman and child in our country who deserves to live in safety, prosperity and peace, so true. We will rise above the lies, the smears, the ludicrous slanders from ludicrous and very, very dishonest reporters.","I will deliver like you've never seen before. I deliver. Whether people like Donald Trump or not, they all say he delivers.",1016_accusation
We will vote for the country we want. We will vote for the future we want. We will vote for the politics we want and we will vote to put this corrupt government cartel out of business and out of business immediately.,"Vote for Donald Trump. You're going to see something and you'll be so happy. You'll be so thrilled. This election is about every man, woman and child in our country who deserves to live in safety, prosperity and peace, so true. We will rise above the lies, the smears, the ludicrous slanders from ludicrous and very, very dishonest reporters.",1016_accusation
"We will vote for the special interests and say lots of luck, but you're being voted out of power. They've betrayed our workers, they've betrayed our borders and, most of all, they've betrayed our freedoms. We will save our sovereign rights as a nation. We will end the politics of profit. We will end the rule of special interests. We will end the raiding of our jobs by other countries. We will end the total disenfranchisement of the American voter and the American worker. Our Independence Day is at hand, and it arrives finally on Nov. 8.",We will vote for the country we want. We will vote for the future we want. We will vote for the politics we want and we will vote to put this corrupt government cartel out of business and out of business immediately.,1016_accusation
"Join me in taking back our country and creating a bright, glorious, and prosperous new future for our people. We will make America great again, and it will happen quickly.","We will vote for the special interests and say lots of luck, but you're being voted out of power. They've betrayed our workers, they've betrayed our borders and, most of all, they've betrayed our freedoms. We will save our sovereign rights as a nation. We will end the politics of profit. We will end the rule of special interests. We will end the raiding of our jobs by other countries. We will end the total disenfranchisement of the American voter and the American worker. Our Independence Day is at hand, and it arrives finally on Nov. 8.",1016_accusation
Mayor de Blasio. Wherever you are. Where’s Mayor de Blasio?  See in the old days I would have know him very well but I haven’t doing so much of the real estate any .,"Thank you Al. Wow. That was good. Mm. This is a helluva dinner. Well I want to thank Your Eminence. This is really great to be with you again. Beloved Governor Cuomo, our great senators. Hi Chuck. He used to love me when I was a Democrat you know.",1016_smith
"And I want to thank Al and Ann  Smith, just a fantastic job you do with the dinner. Congratulations on a record – over $6 million, right? He’s got a record.",Mayor de Blasio. Wherever you are. Where’s Mayor de Blasio?  See in the old days I would have know him very well but I haven’t doing so much of the real estate any .,1016_smith
"And a special hello to all of you in this room who have known and loved me for many, many years. It’s true.","And I want to thank Al and Ann  Smith, just a fantastic job you do with the dinner. Congratulations on a record – over $6 million, right? He’s got a record.",1016_smith
"The politicians. They’ve had me to their homes, they’ve introduced me to their children, I’ve become their best friends in many instances. They’ve asked for my endorsement and they always wanted my money. And even called me really a dear, dear friend. But then suddenly, decided when I ran for president as a Republican, that I’ve always been a no-good, rotten, disgusting scoundrel. And they totally forgot about me.","And a special hello to all of you in this room who have known and loved me for many, many years. It’s true.",1016_smith
"But that’s OK. You know, they say when you do this kind of an event you always start out with a self-deprecating joke. Some people think this would be tough for me, but the truth is …","The politicians. They’ve had me to their homes, they’ve introduced me to their children, I’ve become their best friends in many instances. They’ve asked for my endorsement and they always wanted my money. And even called me really a dear, dear friend. But then suddenly, decided when I ran for president as a Republican, that I’ve always been a no-good, rotten, disgusting scoundrel. And they totally forgot about me.",1016_smith
It’s true — the truth is I’m actually a modest person. Very modest. It’s true. In fact many people tell me that modesty is perhaps my best quality.,"But that’s OK. You know, they say when you do this kind of an event you always start out with a self-deprecating joke. Some people think this would be tough for me, but the truth is …",1016_smith
Even better than my temperament.,It’s true — the truth is I’m actually a modest person. Very modest. It’s true. In fact many people tell me that modesty is perhaps my best quality.,1016_smith
"You know Cardinal Dolan and I have some things in common. For instance, we both run impressive properties on Fifth Avenue. Of course his is much more impressive than mine. That’s because I built mine with my own beautifully formed hands.",Even better than my temperament.,1016_smith
"While his was built with the hands of God, and nobody can compete with God. Is that correct? Nobody. Right?","You know Cardinal Dolan and I have some things in common. For instance, we both run impressive properties on Fifth Avenue. Of course his is much more impressive than mine. That’s because I built mine with my own beautifully formed hands.",1016_smith
That’s right. No contest.,"While his was built with the hands of God, and nobody can compete with God. Is that correct? Nobody. Right?",1016_smith
"It’s great to be here with a thousand wonderful people, or, as I call it, a small intimate dinner with some friends. Or as Hillary calls it, her largest crowd of the season.",That’s right. No contest.,1016_smith
"Ahh, this stuff. This is corny stuff. I do recognize that I come into this event with a little bit of an advantage. I know that so many of you in the archdiocese already have a place in your heart for a guy who started out as a carpenter working for his father. I was a carpenter working for mine.","It’s great to be here with a thousand wonderful people, or, as I call it, a small intimate dinner with some friends. Or as Hillary calls it, her largest crowd of the season.",1016_smith
"True. Not for a long period of time but I was. For about three weeks. What’s great about the Al Smith Dinner is that even in the rough and tumble world of a really, really hard-fought campaign – in fact I don’t know if you know Hillary but last night they said, “That was the most vicious debate in the history of politics, presidential debate. The most vicious.”","Ahh, this stuff. This is corny stuff. I do recognize that I come into this event with a little bit of an advantage. I know that so many of you in the archdiocese already have a place in your heart for a guy who started out as a carpenter working for his father. I was a carpenter working for mine.",1016_smith
"And I don’t know – are we supposed to be proud of that or where are we supposed to be on that one. But they did say that and I’m trying to think back to Lincoln. I don’t think we can compete with that. But the candidates have some light-hearted moments together, which is true. I have no doubt that Hillary is going to laugh quite a bit tonight, sometimes even at appropriate moments.","True. Not for a long period of time but I was. For about three weeks. What’s great about the Al Smith Dinner is that even in the rough and tumble world of a really, really hard-fought campaign – in fact I don’t know if you know Hillary but last night they said, “That was the most vicious debate in the history of politics, presidential debate. The most vicious.”",1016_smith
"And even tonight, with all of the heated back and forth, between my opponent and me at the debate last night, we have proven that we can actually be civil to each other. In fact, just before taking the dais, Hillary accidentally bumped into me and she very civilly said, “Pardon me.”","And I don’t know – are we supposed to be proud of that or where are we supposed to be on that one. But they did say that and I’m trying to think back to Lincoln. I don’t think we can compete with that. But the candidates have some light-hearted moments together, which is true. I have no doubt that Hillary is going to laugh quite a bit tonight, sometimes even at appropriate moments.",1016_smith
"And I very politely replied, “Let me talk to you about that after I get into office.”","And even tonight, with all of the heated back and forth, between my opponent and me at the debate last night, we have proven that we can actually be civil to each other. In fact, just before taking the dais, Hillary accidentally bumped into me and she very civilly said, “Pardon me.”",1016_smith
