answer,query,source
"  Well, I...",  What will you say to the American people who voted for you...,matthews
"  I can't say yet because that's a very emotional situation that you're talking about.  So I can't really tell you what I will do or what I'll say.  I can say this.  If I'm way ahead in all -- by all accounts, if I'm way ahead, I would be very disappointed.  You know, we're supposed to be a democracy.  And I -- the Louisiana thing is a terrible thing.  I told you before.  I won and I end up with less delegates than somebody that...",  ... at that moment?,matthews
"  Well, I don't to...","  Who do you trust in the Republican leadership?  Suppose you come in around 1150 and you think that's a gimme, they say it's not a gimme.  It's far from the cuff .  OK, fine.  So who do you go to?  You go to Kasich and say, ""Look, John, I need a V.P., I need your delegates?""  Would you think of doing that?",matthews
"  I don't want to reveal what I may do.  I mean, I may do some things...",  It would get you over the top.,matthews
  I may.  I don't know.,  But you said...,matthews
  No.  No I didn't say I...,"  You said you may use nuclear weapons, but you can't tell me how you're going to...",matthews
  I didn't say -- I never rule -- you don't want a -- from a negotiating standpoint...,  ... operate the convention?,matthews
"  ... you don't want to say, ""I will never...""",  OK.,matthews
  Do I trust anybody?  Let's put it that way...,  Do you trust anybody?  Do you trust Frank Grevious  to play it fair?,matthews
"  No, I don't trust Mitt Romney.  Mitt Romney was disgraced.  He should have won that election.",  Do you trust Mitt Romney not trying to give  backs...,matthews
"  Well, he's not going to get it.  He should have won that election.  Mitt Romney let us down.  That was an election that should have been won, he failed.  Do you know what he did?  He choked.  He went away, he choked just like a dog.  He choked.  It was a very sad -- that's what it is.","  Well, he's trying to get it out here.",matthews
"  No, no.  I'm not good at it, I'm just telling you the facts.","  You're good at this, but I'm asking you a question.",matthews
"  No, but I give some nicknames right now when I'm running for president.",  Were you the guy that gave people nicknames in high school?,matthews
 I want to give you a chance here because a couple of things in this campaign you said have grabbed me and I thought were powerful.  And I want you to take a minute -- I'll give you a break here just to do it.  Either we have a country or we don't.,  We're back.  We're with Donald Trump for just a couple of more minutes.,matthews
  Right., I want to give you a chance here because a couple of things in this campaign you said have grabbed me and I thought were powerful.  And I want you to take a minute -- I'll give you a break here just to do it.  Either we have a country or we don't.,matthews
"  I mean, we have borders, we have to have borders.  We can't let people just walk in and out of our country like we do right now.  We don't have borders.  People are pouring into the country, the Border Patrol just today endorsed me, and that's a big endorsement.",  What did you mean by that?,matthews
  They like the wall and they like to be given their strength back.  They want to be able to do the job...,  What do they think of this wall idea?,matthews
"  These are great people, these are people that can do the job but they're not allowed to do it.","  Well, you're...",matthews
"  No, no, no, no.  We are putting the wall up...",  You're asking the Mexican government to put a wall up to keep its own people in.,matthews
  ... and they're going to pay for the wall.,  They're paying for it.,matthews
  One way or the other.,  ... wall to keep your own people in.,matthews
  Let me tell you something.,  Why would any country pay to keep its own people in?,matthews
  We have right now a trade...,  It's never happened.,matthews
"  We have a trade deficit with Mexico, $58 billion a year.  The wall is going to cost approximately $10 billion.  Believe me, they will pay in one form or another...",  Except the Berlin Wall.,matthews
"  And you know what -- you know what?  They could stop a lot of the problem.  You know, if you want to become a citizen of Mexico, you want to get into Mexico...",  If not -- or else what?,matthews
"  ... it is impossible, OK?",  Yeah.,matthews
"  They could -- let me just tell you, they could...",  I know.  I'm not saying they're not hypocritical.,matthews
"  ... stop a lot of the problems that we're having by themselves, they don't choose to do it.  Not right.  And we have a trade deficit, $58 billion...",  I know that.,matthews
  You have to always...,"  So we cut off Japan, we cut off -- this is the -- this is your strategy in every case.  We could walk, no more trade...",matthews
"  Oh, absolutely.",  ... with Mexico.,matthews
"  And by the way, when I say no more trade, once you -- once they know that you are really willing to go that extra length, there will always be trade, but we'll make good deals.  We're making the worst trade deals...",  No more troops in Europe.,matthews
"  You have to be able to walk, yes.  It's unlikely that you'll have to, but you have to be able to walk.","  Yeah, but the bottom line is always we walk.",matthews
  Thank you.  Thank you very much.,"  OK.  These or  could be very tricky.  Anyway, thank you, Mr. Trump.",matthews
" Thank you, good to see you too.", Good to see you.,military
 Thank you., Thank you very much for joining us.,military
" To a minimum, absolutely."," You heard me say to Mrs. Clinton, Secretary Clinton, and it didn’t completely work out toward the end there, as much as possible I’d like you to tell our veterans and our people at home why you are prepared for the role of commander-in-chief and try to keep the attacks to a minimum. We’ve had a year of that and maybe 60 more days of it.",military
 I guess.," OK, perfect. To a minimum. I guess that’s a question of definition.",military
 Was I supposed to answer this question?," Any time you interview a president, sitting or past president, they will tell you that the most daunting…",military
 Right.," No, no, no, I mean just keep the attacks to a minimum. Any time you talk to a president, they’ll tell you the most daunting part of the job is the role of commander-in-chief.",military
" Well, I’ve built a great company. I’ve been all over the world. I’ve dealt with foreign countries. I’ve done very well, as an example, tremendously well dealing with China and dealing with so many of the countries that are just ripping this country. They are just taking advantage of us like nobody’s ever seen before. And I’ve had great experience dealing on an international basis. I look today and I see Russian planes circling our planes. They’re taunting us. I see in Iran, I see the boats taunting our ships, our destroyers, and I think…", What have you experienced in your personal life or your professional life that you believe prepares you to make the decisions that a commander-in-chief has to make?,military
" Well, I think the main thing is I have great judgment. I have good judgment. I know what’s going on. I’ve called so many of the shots. And I happened to hear Hillary Clinton say that I was not against the war in Iraq. I was totally against the war in Iraq. From a — you can look at Esquire magazine from ’04. You can look at before that. And I was against the war in Iraq because I said it’s going to totally destabilize the Middle East, which it has. It has absolutely been a disastrous war, and by the way, perhaps almost as bad was the way Barack Obama got out. That was a disaster.", But what have you done in your life that prepares you to send men and women of the United States into harm’s way?,military
" Well, when you say regret, yeah, sure, I regret. But in the meantime, I beat 16 people and here I am. So, you know, to a certain extent there is a regret. I would have liked to have done it in a nicer manner. But I had 16 very talented people that I had to go through. And that was a lot of people."," People talk about you and commander-in-chief, and not just Secretary Clinton, but some of your Republican opponents in the primary season, and they wonder about your temperament. They say, does Donald Trump have the temperament to be commander-in-chief? You said something recently that I found interesting. You admitted that sometimes in the heat of a debate or when you’re talking about a lot of issues you say things that you later regret. So can we afford that with a commander-in-chief — to have a commander-in-chief who says things that he later regrets?",military
" That was a record, Matt. That was a record in the history of Republican politics. I was able to get more votes than anybody ever has gotten in the history of Republican politics.", But when you say…,military
 I agree with you.," … in a presidential campaign, it’s different than saying them when you’re commander-in-chief. If you say things you regret…",military
" Well, I think absolutely. I think if you saw what happened in Mexico the other day, where I went there, I had great relationships, everything else. I let them know where the United States stands. I mean, we’ve been badly hurt by Mexico, both on the border and with taking all of our jobs or a big percentage of our jobs. And if you look at what happened, look at the aftermath today where the people that arranged the trip in Mexico have been forced out of government. That’s how well we did."," … when you’re commander-in-chief, you can spark a conflict, you can destabilize a region, you can put American lives at risk. Can we afford to take that risk with you?",military
" And that’s how well we’re going to have to do, Matt.", Back in August…,military
 It’s true.," Back in August, when you admitted that you regret some of the things you said, you also said this. “I can promise you this, I will always tell you the truth.”",military
" Well, the generals under Barack Obama and Hillary Clinton have not been successful. ISIS…", So let me read some of the things you’ve said. “I know more about ISIS than the generals do. Believe me.” Was that the truth?,military
" I think under the leadership of Barack Obama and Hillary Clinton, the generals have been reduced to rubble. They have been reduced to a point where it’s embarrassing for our country. You have a force of 30,000 or so people. Nobody really knows. But probably 30,000 people. And I can just see the great — as an example- General George Patton spinning in his grave as ISIS we can’t beat. We had the greatest…", Do you know more about ISIS than they do?,military
" I have great faith in the military. I have great faith in certain of the commanders, certainly. But I have no faith in Hillary Clinton or the leadership. You look at what’s happened. And, you know, when she comes in and starts saying, oh, I would have done this, I would have — she’s been there for 30 years. I mean, we need change, Matt. We have to have it, and we have to have it fast."," Yeah, you’ve said if we had MacArthur today or if we had Patton today, we would not have ISIS, that the rise of these military commanders that we have today, they come up the chain of command, and by the time they get to the top, they’re too politically correct. And we know that’s not a compliment coming from you. Have you lost faith in the military commanders?",military
" Sure. I mean, part of the problem that we’ve had is we go in, we defeat somebody, and then we don’t know what we’re doing after that. We lose it, like as an example, you look at Iraq, what happened, how badly that was handled. And then when President Obama took over, likewise, it was a disaster. It was actually somewhat stable. I don’t think could ever be very stable to where we should have never gone into in the first place."," Mr. Trump, over the past 15 years, a lot of U.S. troops have bled and died securing towns and provinces from Iraq to Afghanistan, only to have insurgent groups like ISIS spring back the moment we leave. Now, you’ve claimed to have a secret plan to defeat ISIS. But you’re hardly the first politician to promise a quick victory and a speedy homecoming. So assuming we do defeat ISIS, what next? What is your plan for the region to ensure that a group like them doesn’t just come back?",military
" Just we would leave a certain group behind and you would take various sections where they have the oil. They have — people don’t know this about Iraq, but they have among the largest oil reserves in the world, in the entire world.", How were we going to take the oil? How were we going to do that?,military
 … to fuel themselves., Let me stay on ISIS…,military
 Absolutely. The word is unpredictable.," Let me stay on ISIS. When we’ve met in the past and we’ve talked, you say things like I’m going to bomb the expletive out of them very quickly. And when people like me press you for details like that gentleman just said on what your plan is, you very often say, I’m not going to give you the details because I want to be unpredictable.",military
" No. But when I do come up with a plan that I like and that perhaps agrees with mine, or maybe doesn’t — I may love what the generals come back with. I will convene…"," But yesterday, you actually told us a little bit about your plan in your speech. You said this. Quote, “We’re going to convene my top generals and they will have 30 days to submit a plan for soundly and quickly defeating ISIS.” So is the plan you’ve been hiding this whole time asking someone else for their plan?",military
" I have a plan. But I want to be — I don’t want to — look. I have a very substantial chance of winning. Make America great again. We’re going to make America great again. I have a substantial chance of winning. If I win, I don’t want to broadcast to the enemy exactly what my plan is.", But you have your own plan?,military
" And let me tell you, if I like maybe a combination of my plan and the generals’ plan, or the generals’ plan, if I like their plan, Matt, I’m not going to call you up and say, “Matt, we have a great plan.” This is what Obama does. “We’re going to leave Iraq on a certain day.”", But you’re going to…,military
" Well, they’ll probably be different generals, to be honest with you. I mean, I’m looking at the generals, today, you probably saw, I have a piece of paper here, I could show it, 88 generals and admirals endorsed me today."," But you’re going to convene a panel of generals, and you’ve already said you know more about ISIS than those generals do.",military
" Well, it’s not really — it’s not — yeah, numbers. People that have been losing for us for a long period of time. I mean, the fact is, we have had the worst and you could even say the dumbest foreign policy. Our results are so bad. We would have been better off had we never, ever spent $2 in that part of the world.", It’s a numbers game. Hillary Clinton claims more numbers.,military
" Yes, I did.", You recently — you recently received two intelligence briefings.,military
 Yes. Very much so.," Did anything in that briefing, without going into specifics, shock or alarm you?",military
" First of all, I have great respect for the people that gave us the briefings. We — they were terrific people. They were experts on Iraq and Iran and different parts of — and Russia. But, yes, there was one thing that shocked me. And it just seems to me that what they said President Obama and Hillary Clinton and John Kerry, who is another total disaster, did exactly the opposite.", Did you learn new things in that briefing?,military
" No, I didn’t learn anything from that standpoint. What I did learn is that our leadership, Barack Obama, did not follow what our experts and our truly — when they call it intelligence, it’s there for a reason — what our experts said to do. LAUER"," Did you learn anything in that briefing — again, not going into specifics — that makes you reconsider some of the things you say you can accomplish, like defeating ISIS quickly?",military
" And I was very, very surprised. In almost every instance. And I could tell you. I have pretty good with the body language. I could tell they were not happy. Our leaders did not follow what they were recommending."," No, I didn’t learn anything from that standpoint. What I did learn is that our leadership, Barack Obama, did not follow what our experts and our truly — when they call it intelligence, it’s there for a reason — what our experts said to do. LAUER",military
" Hi, thank you very much.", Mr. Trump.,military
" I think that when you serve in the armed forces, that’s a very special situation, and I could see myself working that out, absolutely.", Thank you. Do you believe that an undocumented person who serves — who wants to serve in the U.S. armed forces deserves to stay in this country legally?,military
" I think military is a very special thing. If they plan on serving, if they get in, I would absolutely hold those people — now, we have to be very careful. We have to vet very carefully. Everybody would agree with that. But the answer is, it would be a very special circumstance, yes. Thank you."," Plans to serve. Plans to serve in the armed forces. As you know, under DACA, we already have people who are undocumented who are serving.",military
" Well, he does have an 82 percent approval rating, according to the different pollsters, who, by the way, some of them are based right here. Look, look…"," Let me ask you about some of the things you’ve said about Vladimir Putin. You said, I will tell you, in terms of leadership, he’s getting an A, our president is not doing so well. And when referring to a comment that Putin made about you, I think he called you a brilliant leader, you said it’s always a great honor to be so nicely complimented by a man so highly respected within his country and beyond.",military
" Well, nobody knows that for a fact. But do you want me to start naming some of the things that President Obama does at the same time?"," He’s also a guy who annexed Crimea, invaded Ukraine, supports Assad in Syria, supports Iran, is trying to undermine our influence in key regions of the world, and according to our intelligence community, probably is the main suspect for the hacking of the DNC computers…",military
 I think I’d be able to get along with him.," But the fact that you say you can get along with him, do you think the day…",military
" Possibly. It’s possible. I don’t know, Matt. It’s possible. And it’s not going to have any impact. If he says great things about me, I’m going to say great things about him. I’ve already said, he is really very much of a leader. I mean, you can say, oh, isn’t that a terrible thing — the man has very strong control over a country."," Do you think the day that you become president of the United States, he’s going to change his mind on some of these key issues?",military
 Hi.," Good evening, Mr. Trump.",military
" Well, I love that question, because I’ve been very close to the vets. You see the relationship I have with the vets just by looking at the polls. In fact, today a poll came out. And my relationship has been very good.", I like what you say about supporting veterans and how they’re important. But I haven’t heard what the actual plans are to continue that support beyond words. How do you translate those words to action after you take office?,military
" Look, I mean, she made up half of the things she said about me. I’m telling you, this is — she said she was satisfied with what was going on in the Veterans Administration."," No, no, she went on after that and laid out a litany of problems within the V.A.",military
" I heard it was said that I said that. I would not do that. But I do believe — I do believe, when you’re waiting in line for six, seven days, you should never be in a position like that. You go out, you see the doctor, you get yourself taken care of.", OK.,military
" And actually it’s 22. And it’s almost impossible to conceive that this is happening in our country, 20 to 22 people a day are killing themselves. A lot of it is they’re killing themselves over the fact that they can’t — they’re under tremendous pain and they can’t see a doctor."," I do. Mr. Trump, I wanted to ask what your plan will be to stop 20 veterans a day from killing themselves.",military
" It’s a great question. And it’s a massive problem. The numbers are staggering, hard to believe, even. But we’re going to have to run it very tight. I at the same time want to keep the court system within the military. I don’t think it should be outside of the military. But we have to come down very, very hard on that. And your daughter is absolutely right, it is a massive problem. But we have to do something about that problem. And the best thing we can do is set up a court system within the military. Right now, the court system practically doesn’t exist. It takes too long."," Mr. Trump, I have a daughter who is interested in joining the service, but when she researched the military, she saw the stats on sexual assault and decided not to go. I have a concern about the rape of women in our armed forces. As president, what specifically would you do to support all victims of sexual assault in the military?",military
" Well, it is — it is — it is a correct tweet. There are many people that think that that’s absolutely correct. And we need to have a…"," In 2013, on this subject, you tweeted this, quote, “26,000 unreported sexual assaults in the military, only 238 convictions. What did these geniuses expect when they put men and women together?”",military
" Well, it’s happening, right? And, by the way, since then, it’s gotten worse. No, not to take them out, but something has to be happen. Right now, part of the problem is nobody gets prosecuted. You have reported and — the gentleman can tell you, you have the report of rape and nobody gets prosecuted. There are no consequence. When you have somebody that does something so evil, so bad as that, there has to be consequence for that person. You have to go after that person. Right now, nobody’s doing anything. Look at the small number of results. I mean, that’s part of the problem.", So this should have been expected? And does that mean the only way to fix it is to take women out of the military?,military
 Right.," So many of the issues that we’ve talked about with you, Mr. Trump, tonight, and Secretary Clinton, are so complex that even career military people and career diplomats and politicians have trouble getting their arms around them.",military
" Sure. Well, in the front row, you have four generals. You have admirals. We have people all throughout the audience that I’m dealing with. Right here is a list that was just printed today of 88 admirals and generals that I meet with and I talk to."," You’ve had a very different background, in business. So nobody would expect you to have taken over the last 20 years really deep dives into some of these issues. But I’m curious about what you’re doing now. What kind of research are you doing now? What kind of homework are you doing? What kind of things are you reading as you prepare for the day in two months where you might be elected the next president of the United States?",military
" I’m also — a lot. A lot. And I’m doing a lot of different things. Don’t forget, we’re running a big campaign. We’re doing very well. I’m also, you know, and I’m very much giving it to my children and my executives to run, I’m also partially running a business. I’m campaigning, I’m running a business. I’ve got a lot of hats right now. But we’re doing very well. But in the meantime, I am studying. And I’m meeting constantly — you see — you see General Flynn and you see some of the folks that we have, and they’re scattered throughout the audience. So we have admirals, we have generals, we have colonels. We have a lot of people that I respect. And I think I’ve learned a lot. But I think, also, I certainly — I really feel I have a common sense on the various issues that you’re talking about, Matt.", How much time are you spending on this?,military
 And we’re not prepared.," You said in the speech today, you said history shows that when America is not prepared is when the danger is the greatest.",military
" One hundred percent. Hey, Matt, again, she made a mistake on Libya. She made a terrible mistake on Libya. And the next thing, I mean, not only did she make the mistake, but then they complicated the mistake by having no management once they bombed you know what out of Gadhafi. I mean, she made a terrible mistake on Libya. And part of it was the management aftereffect. I think that we have great management talents, great management skills."," Will you be prepared on day one, if you’re elected president of the United States, to tackle these complex national security issues?",military
" And I have to tell you — totally prepared. But remember this. I found this subject and these subjects of interest all of my life, Matt. This hasn’t been over the last 14 months. I’ve found these substantiates of tremendous interest. That’s why they were asking me about Iraq 14 years ago. They were asking me these questions. They don’t ask businesspeople those questions.", But you are prepared?,military
" I think it’s the most difficult decision you can possibly ever make. You’re talking about death. And we’re talking death to not just our side. We’re talking death all over. I would be very, very cautious. I think I’d be a lot slower. She has a happy trigger. You look, she votes for the wars, she goes in Libya…"," Let me end in kind of the same place I started. Have you given much thought, Mr. Trump, if you’re elected president and commander-in-chief, to that moment where you’re going to have to make that first decision that puts American men and women in harm’s way?",military
" I think it’s a tremendous burden. I think there is no greater burden that anybody could have. I’ve been preparing this for a long time. And, you know, my theme is make America great again. We’re going to make America great again. But, Matt, we’ve also got to make America strong again. And right now, we are not strong. Believe me. We have a depleted military. We have the greatest people in the world in our military. But it is very sadly depleted.", Have you thought about personally the emotional burden of that moment?,military
" Thank you, Matt."," The Republican nominee for president of the United States, Donald Trump.",military
